Date,Year,Ticker,Sector,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return,Adjusted Return
2021-04-13,2021,AAPL,Technology,132.440002,134.660004,131.929993,134.429993,91266500,0.0,0.0,0.024307,0.024307
2021-04-14,2021,AAPL,Technology,134.940002,135.0,131.660004,132.029999,87222800,0.0,0.0,-0.017853,-0.017853
2021-04-15,2021,AAPL,Technology,133.820007,135.0,133.639999,134.5,89347100,0.0,0.0,0.018708,0.018708
2021-04-16,2021,AAPL,Technology,134.300003,134.669998,133.279999,134.160004,84922400,0.0,0.0,-0.002528,-0.002528
2021-04-19,2021,AAPL,Technology,133.509995,135.470001,133.339996,134.839996,94264200,0.0,0.0,0.005069,0.005069
2021-04-20,2021,AAPL,Technology,135.020004,135.529999,131.809998,133.110001,94812300,0.0,0.0,-0.01283,-0.01283
2021-04-21,2021,AAPL,Technology,132.360001,133.75,131.300003,133.5,68847100,0.0,0.0,0.00293,0.00293
2021-04-22,2021,AAPL,Technology,133.039993,134.149994,131.410004,131.940002,84566500,0.0,0.0,-0.011685,-0.011685
2021-04-23,2021,AAPL,Technology,132.160004,135.119995,132.160004,134.320007,78657500,0.0,0.0,0.018039,0.018039
2021-04-26,2021,AAPL,Technology,134.830002,135.059998,133.559998,134.720001,66905100,0.0,0.0,0.002978,0.002978
2021-04-27,2021,AAPL,Technology,135.009995,135.410004,134.110001,134.389999,66015800,0.0,0.0,-0.00245,-0.00245
2021-04-28,2021,AAPL,Technology,134.309998,135.020004,133.080002,133.580002,107760100,0.0,0.0,-0.006027,-0.006027
2021-04-29,2021,AAPL,Technology,136.470001,137.070007,132.449997,133.479996,151101000,0.0,0.0,-0.000749,-0.000749
2021-04-30,2021,AAPL,Technology,131.779999,133.559998,131.070007,131.460007,109839500,0.0,0.0,-0.015133,-0.015133
2021-05-03,2021,AAPL,Technology,132.039993,134.070007,131.830002,132.539993,75135100,0.0,0.0,0.008215,0.008215
2021-05-04,2021,AAPL,Technology,131.190002,131.490005,126.699997,127.849998,137564700,0.0,0.0,-0.035386,-0.035386
2021-05-05,2021,AAPL,Technology,129.199997,130.449997,127.970001,128.100006,84000900,0.0,0.0,0.001955,0.001955
2021-05-06,2021,AAPL,Technology,127.889999,129.75,127.129997,129.740005,78128300,0.0,0.0,0.012802,0.012802
2021-05-07,2021,AAPL,Technology,130.850006,131.259995,129.479996,130.210007,78973300,0.22,0.0,0.003623,0.005318
2021-05-10,2021,AAPL,Technology,129.410004,129.539993,126.809998,126.849998,88071200,0.0,0.0,-0.025805,-0.025805
2021-05-11,2021,AAPL,Technology,123.5,126.269997,122.769997,125.910004,126142800,0.0,0.0,-0.00741,-0.00741
2021-05-12,2021,AAPL,Technology,123.400002,124.639999,122.25,122.769997,112172300,0.0,0.0,-0.024939,-0.024939
2021-05-13,2021,AAPL,Technology,124.580002,126.150002,124.260002,124.970001,105861300,0.0,0.0,0.01792,0.01792
2021-05-14,2021,AAPL,Technology,126.25,127.889999,125.849998,127.449997,81918000,0.0,0.0,0.019845,0.019845
2021-05-17,2021,AAPL,Technology,126.82,126.93,125.169998,126.269997,74244600,0.0,0.0,-0.009259,-0.009259
2021-05-18,2021,AAPL,Technology,126.559998,126.989998,124.779999,124.849998,63342900,0.0,0.0,-0.011246,-0.011246
2021-05-19,2021,AAPL,Technology,123.160004,124.919998,122.860001,124.690002,92612000,0.0,0.0,-0.001282,-0.001282
2021-05-20,2021,AAPL,Technology,125.230003,127.720001,125.099998,127.309998,76857100,0.0,0.0,0.021012,0.021012
2021-05-21,2021,AAPL,Technology,127.82,128.0,125.209999,125.43,79295400,0.0,0.0,-0.014767,-0.014767
2021-05-24,2021,AAPL,Technology,126.010002,127.940002,125.940002,127.099998,63092900,0.0,0.0,0.013314,0.013314
2021-05-25,2021,AAPL,Technology,127.82,128.320007,126.32,126.900002,72009500,0.0,0.0,-0.001574,-0.001574
2021-05-26,2021,AAPL,Technology,126.959999,127.389999,126.419998,126.849998,56575900,0.0,0.0,-0.000394,-0.000394
2021-05-27,2021,AAPL,Technology,126.440002,127.639999,125.080002,125.279999,94625600,0.0,0.0,-0.012377,-0.012377
2021-05-28,2021,AAPL,Technology,125.57,125.800003,124.550003,124.610001,71311100,0.0,0.0,-0.005348,-0.005348
2021-06-01,2021,AAPL,Technology,125.080002,125.349998,123.940002,124.279999,67637100,0.0,0.0,-0.002648,-0.002648
2021-06-02,2021,AAPL,Technology,124.279999,125.239998,124.050003,125.059998,59278900,0.0,0.0,0.006276,0.006276
2021-06-03,2021,AAPL,Technology,124.68,124.849998,123.129997,123.540001,76229200,0.0,0.0,-0.012154,-0.012154
2021-06-04,2021,AAPL,Technology,124.07,126.160004,123.849998,125.889999,75169300,0.0,0.0,0.019022,0.019022
2021-06-07,2021,AAPL,Technology,126.169998,126.32,124.830002,125.900002,71057600,0.0,0.0,7.9e-05,7.9e-05
2021-06-08,2021,AAPL,Technology,126.599998,128.460007,126.209999,126.739998,74403800,0.0,0.0,0.006672,0.006672
2021-06-09,2021,AAPL,Technology,127.209999,127.75,126.519997,127.129997,56877900,0.0,0.0,0.003077,0.003077
2021-06-10,2021,AAPL,Technology,127.019997,128.190002,125.940002,126.110001,71186400,0.0,0.0,-0.008023,-0.008023
2021-06-11,2021,AAPL,Technology,126.529999,127.440002,126.099998,127.349998,53522400,0.0,0.0,0.009833,0.009833
2021-06-14,2021,AAPL,Technology,127.82,130.539993,127.07,130.479996,96906500,0.0,0.0,0.024578,0.024578
2021-06-15,2021,AAPL,Technology,129.940002,130.600006,129.389999,129.639999,62746300,0.0,0.0,-0.006438,-0.006438
2021-06-16,2021,AAPL,Technology,130.369995,130.889999,128.460007,130.149994,91815000,0.0,0.0,0.003934,0.003934
2021-06-17,2021,AAPL,Technology,129.800003,132.550003,129.649994,131.789993,96721700,0.0,0.0,0.012601,0.012601
2021-06-18,2021,AAPL,Technology,130.710007,131.509995,130.240005,130.460007,108953300,0.0,0.0,-0.010092,-0.010092
2021-06-21,2021,AAPL,Technology,130.300003,132.410004,129.210007,132.300003,79663300,0.0,0.0,0.014104,0.014104
2021-06-22,2021,AAPL,Technology,132.130005,134.080002,131.619995,133.979996,74783600,0.0,0.0,0.012698,0.012698
2021-06-23,2021,AAPL,Technology,133.770004,134.320007,133.229996,133.699997,60214200,0.0,0.0,-0.00209,-0.00209
2021-06-24,2021,AAPL,Technology,134.449997,134.639999,132.929993,133.410004,68711000,0.0,0.0,-0.002169,-0.002169
2021-06-25,2021,AAPL,Technology,133.460007,133.889999,132.809998,133.110001,70783700,0.0,0.0,-0.002249,-0.002249
2021-06-28,2021,AAPL,Technology,133.410004,135.25,133.350006,134.779999,62111300,0.0,0.0,0.012546,0.012546
2021-06-29,2021,AAPL,Technology,134.800003,136.490005,134.350006,136.330002,64556100,0.0,0.0,0.0115,0.0115
2021-06-30,2021,AAPL,Technology,136.169998,137.410004,135.869995,136.960007,63261400,0.0,0.0,0.004621,0.004621
2021-07-01,2021,AAPL,Technology,136.600006,137.330002,135.759995,137.270004,52485800,0.0,0.0,0.002263,0.002263
2021-07-02,2021,AAPL,Technology,137.899994,140.0,137.75,139.960007,78852600,0.0,0.0,0.019596,0.019596
2021-07-06,2021,AAPL,Technology,140.070007,143.149994,140.070007,142.020004,108181800,0.0,0.0,0.014718,0.014718
2021-07-07,2021,AAPL,Technology,143.539993,144.889999,142.660004,144.570007,104911600,0.0,0.0,0.017955,0.017955
2021-07-08,2021,AAPL,Technology,141.580002,144.059998,140.669998,143.240005,105575500,0.0,0.0,-0.0092,-0.0092
2021-07-09,2021,AAPL,Technology,142.75,145.649994,142.649994,145.110001,99890800,0.0,0.0,0.013055,0.013055
2021-07-12,2021,AAPL,Technology,146.210007,146.320007,144.0,144.5,76299700,0.0,0.0,-0.004204,-0.004204
2021-07-13,2021,AAPL,Technology,144.029999,147.460007,143.630005,145.639999,100827100,0.0,0.0,0.007889,0.007889
2021-07-14,2021,AAPL,Technology,148.100006,149.570007,147.679993,149.149994,127050800,0.0,0.0,0.0241,0.0241
2021-07-15,2021,AAPL,Technology,149.240005,150.0,147.089996,148.479996,106820300,0.0,0.0,-0.004492,-0.004492
2021-07-16,2021,AAPL,Technology,148.460007,149.759995,145.880005,146.389999,93251400,0.0,0.0,-0.014076,-0.014076
2021-07-19,2021,AAPL,Technology,143.75,144.070007,141.669998,142.449997,121434600,0.0,0.0,-0.026914,-0.026914
2021-07-20,2021,AAPL,Technology,143.460007,147.100006,142.960007,146.149994,96350000,0.0,0.0,0.025974,0.025974
2021-07-21,2021,AAPL,Technology,145.529999,146.130005,144.630005,145.399994,74993500,0.0,0.0,-0.005132,-0.005132
2021-07-22,2021,AAPL,Technology,145.940002,148.199997,145.809998,146.800003,77338200,0.0,0.0,0.009629,0.009629
2021-07-23,2021,AAPL,Technology,147.550003,148.720001,146.919998,148.559998,71447400,0.0,0.0,0.011989,0.011989
2021-07-26,2021,AAPL,Technology,148.270004,149.830002,147.699997,148.990005,72434100,0.0,0.0,0.002895,0.002895
2021-07-27,2021,AAPL,Technology,149.119995,149.210007,145.550003,146.770004,104818600,0.0,0.0,-0.0149,-0.0149
2021-07-28,2021,AAPL,Technology,144.809998,146.970001,142.539993,144.979996,118931200,0.0,0.0,-0.012196,-0.012196
2021-07-29,2021,AAPL,Technology,144.690002,146.550003,144.580002,145.639999,56699500,0.0,0.0,0.004552,0.004552
2021-07-30,2021,AAPL,Technology,144.380005,146.330002,144.110001,145.860001,70440600,0.0,0.0,0.001511,0.001511
2021-08-02,2021,AAPL,Technology,146.360001,146.949997,145.25,145.520004,62880000,0.0,0.0,-0.002331,-0.002331
2021-08-03,2021,AAPL,Technology,145.809998,148.039993,145.179993,147.360001,64786600,0.0,0.0,0.012644,0.012644
2021-08-04,2021,AAPL,Technology,147.270004,147.789993,146.279999,146.949997,56368300,0.0,0.0,-0.002782,-0.002782
2021-08-05,2021,AAPL,Technology,146.979996,147.839996,146.169998,147.059998,46397700,0.0,0.0,0.000749,0.000749
2021-08-06,2021,AAPL,Technology,146.350006,147.110001,145.630005,146.139999,54126800,0.22,0.0,-0.006256,-0.00476
2021-08-09,2021,AAPL,Technology,146.199997,146.699997,145.520004,146.089996,48908700,0.0,0.0,-0.000342,-0.000342
2021-08-10,2021,AAPL,Technology,146.440002,147.710007,145.300003,145.600006,69023100,0.0,0.0,-0.003354,-0.003354
2021-08-11,2021,AAPL,Technology,146.050003,146.720001,145.529999,145.860001,48493500,0.0,0.0,0.001786,0.001786
2021-08-12,2021,AAPL,Technology,146.190002,149.050003,145.839996,148.889999,72282600,0.0,0.0,0.020773,0.020773
2021-08-13,2021,AAPL,Technology,148.970001,149.440002,148.270004,149.100006,59375000,0.0,0.0,0.00141,0.00141
2021-08-16,2021,AAPL,Technology,148.539993,151.190002,146.470001,151.119995,103296000,0.0,0.0,0.013548,0.013548
2021-08-17,2021,AAPL,Technology,150.229996,151.679993,149.089996,150.190002,92229700,0.0,0.0,-0.006154,-0.006154
2021-08-18,2021,AAPL,Technology,149.800003,150.720001,146.149994,146.360001,86326000,0.0,0.0,-0.025501,-0.025501
2021-08-19,2021,AAPL,Technology,145.029999,148.0,144.5,146.699997,86960300,0.0,0.0,0.002323,0.002323
2021-08-20,2021,AAPL,Technology,147.440002,148.5,146.779999,148.190002,60549600,0.0,0.0,0.010157,0.010157
2021-08-23,2021,AAPL,Technology,148.309998,150.190002,147.889999,149.710007,60131800,0.0,0.0,0.010257,0.010257
2021-08-24,2021,AAPL,Technology,149.449997,150.860001,149.149994,149.619995,48606400,0.0,0.0,-0.000601,-0.000601
2021-08-25,2021,AAPL,Technology,149.809998,150.320007,147.800003,148.360001,58991300,0.0,0.0,-0.008421,-0.008421
2021-08-26,2021,AAPL,Technology,148.350006,149.119995,147.509995,147.539993,48597200,0.0,0.0,-0.005527,-0.005527
2021-08-27,2021,AAPL,Technology,147.479996,148.75,146.830002,148.600006,55802400,0.0,0.0,0.007185,0.007185
2021-08-30,2021,AAPL,Technology,149.0,153.490005,148.610001,153.119995,90956700,0.0,0.0,0.030417,0.030417
2021-08-31,2021,AAPL,Technology,152.660004,152.800003,151.289993,151.830002,86453100,0.0,0.0,-0.008425,-0.008425
2021-09-01,2021,AAPL,Technology,152.830002,154.979996,152.339996,152.509995,80313700,0.0,0.0,0.004479,0.004479
2021-09-02,2021,AAPL,Technology,153.869995,154.720001,152.399994,153.649994,71115500,0.0,0.0,0.007475,0.007475
2021-09-03,2021,AAPL,Technology,153.759995,154.630005,153.089996,154.300003,57808700,0.0,0.0,0.00423,0.00423
2021-09-07,2021,AAPL,Technology,154.970001,157.259995,154.389999,156.690002,82278300,0.0,0.0,0.015489,0.015489
2021-09-08,2021,AAPL,Technology,156.979996,157.039993,153.979996,155.110001,74420200,0.0,0.0,-0.010084,-0.010084
2021-09-09,2021,AAPL,Technology,155.490005,156.110001,153.949997,154.070007,57305700,0.0,0.0,-0.006705,-0.006705
2021-09-10,2021,AAPL,Technology,155.0,155.479996,148.699997,148.970001,140893200,0.0,0.0,-0.033102,-0.033102
2021-09-13,2021,AAPL,Technology,150.630005,151.419998,148.75,149.550003,102404300,0.0,0.0,0.003893,0.003893
2021-09-14,2021,AAPL,Technology,150.350006,151.070007,146.910004,148.119995,109296300,0.0,0.0,-0.009562,-0.009562
2021-09-15,2021,AAPL,Technology,148.559998,149.440002,146.369995,149.029999,83281300,0.0,0.0,0.006144,0.006144
2021-09-16,2021,AAPL,Technology,148.440002,148.970001,147.220001,148.789993,68034100,0.0,0.0,-0.00161,-0.00161
2021-09-17,2021,AAPL,Technology,148.820007,148.820007,145.759995,146.059998,129868800,0.0,0.0,-0.018348,-0.018348
2021-09-20,2021,AAPL,Technology,143.800003,144.839996,141.270004,142.940002,123478900,0.0,0.0,-0.021361,-0.021361
2021-09-21,2021,AAPL,Technology,143.929993,144.600006,142.779999,143.429993,75834000,0.0,0.0,0.003428,0.003428
2021-09-22,2021,AAPL,Technology,144.449997,146.429993,143.699997,145.850006,76404300,0.0,0.0,0.016872,0.016872
2021-09-23,2021,AAPL,Technology,146.649994,147.080002,145.639999,146.830002,64838200,0.0,0.0,0.006719,0.006719
2021-09-24,2021,AAPL,Technology,145.660004,147.470001,145.559998,146.919998,53477900,0.0,0.0,0.000613,0.000613
2021-09-27,2021,AAPL,Technology,145.470001,145.960007,143.820007,145.369995,74150700,0.0,0.0,-0.01055,-0.01055
2021-09-28,2021,AAPL,Technology,143.25,144.75,141.690002,141.910004,108972300,0.0,0.0,-0.023801,-0.023801
2021-09-29,2021,AAPL,Technology,142.470001,144.449997,142.029999,142.830002,74602000,0.0,0.0,0.006483,0.006483
2021-09-30,2021,AAPL,Technology,143.660004,144.380005,141.279999,141.5,89056700,0.0,0.0,-0.009312,-0.009312
2021-10-01,2021,AAPL,Technology,141.899994,142.919998,139.110001,142.649994,94639600,0.0,0.0,0.008127,0.008127
2021-10-04,2021,AAPL,Technology,141.759995,142.210007,138.270004,139.139999,98322000,0.0,0.0,-0.024606,-0.024606
2021-10-05,2021,AAPL,Technology,139.490005,142.240005,139.360001,141.110001,80861100,0.0,0.0,0.014158,0.014158
2021-10-06,2021,AAPL,Technology,139.470001,142.149994,138.369995,142.0,83221100,0.0,0.0,0.006307,0.006307
2021-10-07,2021,AAPL,Technology,143.059998,144.220001,142.720001,143.289993,61732700,0.0,0.0,0.009084,0.009084
2021-10-08,2021,AAPL,Technology,144.029999,144.179993,142.559998,142.899994,58773200,0.0,0.0,-0.002722,-0.002722
2021-10-11,2021,AAPL,Technology,142.270004,144.809998,141.809998,142.809998,64452200,0.0,0.0,-0.00063,-0.00063
2021-10-12,2021,AAPL,Technology,143.229996,143.25,141.039993,141.509995,73035900,0.0,0.0,-0.009103,-0.009103
2021-10-13,2021,AAPL,Technology,141.240005,141.399994,139.199997,140.910004,78762700,0.0,0.0,-0.00424,-0.00424
2021-10-14,2021,AAPL,Technology,142.110001,143.880005,141.509995,143.759995,69907100,0.0,0.0,0.020226,0.020226
2021-10-15,2021,AAPL,Technology,143.770004,144.899994,143.509995,144.839996,67940300,0.0,0.0,0.007513,0.007513
2021-10-18,2021,AAPL,Technology,143.449997,146.839996,143.160004,146.550003,85589200,0.0,0.0,0.011806,0.011806
2021-10-19,2021,AAPL,Technology,147.009995,149.169998,146.550003,148.759995,76378900,0.0,0.0,0.01508,0.01508
2021-10-20,2021,AAPL,Technology,148.699997,149.75,148.119995,149.259995,58418800,0.0,0.0,0.003361,0.003361
2021-10-21,2021,AAPL,Technology,148.809998,149.639999,147.869995,149.479996,61421000,0.0,0.0,0.001474,0.001474
2021-10-22,2021,AAPL,Technology,149.690002,150.179993,148.639999,148.690002,58883400,0.0,0.0,-0.005285,-0.005285
2021-10-25,2021,AAPL,Technology,148.679993,149.369995,147.619995,148.639999,50720600,0.0,0.0,-0.000336,-0.000336
2021-10-26,2021,AAPL,Technology,149.330002,150.839996,149.009995,149.320007,60893400,0.0,0.0,0.004575,0.004575
2021-10-27,2021,AAPL,Technology,149.360001,149.729996,148.490005,148.850006,56094900,0.0,0.0,-0.003148,-0.003148
2021-10-28,2021,AAPL,Technology,149.820007,153.169998,149.720001,152.570007,100077900,0.0,0.0,0.024992,0.024992
2021-10-29,2021,AAPL,Technology,147.220001,149.940002,146.410004,149.800003,124953200,0.0,0.0,-0.018156,-0.018156
2021-11-01,2021,AAPL,Technology,148.990005,149.699997,147.800003,148.960007,74588300,0.0,0.0,-0.005607,-0.005607
2021-11-02,2021,AAPL,Technology,148.660004,151.570007,148.649994,150.020004,69122000,0.0,0.0,0.007116,0.007116
2021-11-03,2021,AAPL,Technology,150.389999,151.970001,149.820007,151.490005,54511500,0.0,0.0,0.009799,0.009799
2021-11-04,2021,AAPL,Technology,151.580002,152.429993,150.639999,150.960007,60394600,0.0,0.0,-0.003499,-0.003499
2021-11-05,2021,AAPL,Technology,151.889999,152.199997,150.059998,151.279999,65463900,0.22,0.0,0.00212,0.003577
2021-11-08,2021,AAPL,Technology,151.410004,151.570007,150.160004,150.440002,55020900,0.0,0.0,-0.005553,-0.005553
2021-11-09,2021,AAPL,Technology,150.199997,151.429993,150.059998,150.809998,56787900,0.0,0.0,0.002459,0.002459
2021-11-10,2021,AAPL,Technology,150.020004,150.130005,147.850006,147.919998,65187100,0.0,0.0,-0.019163,-0.019163
2021-11-11,2021,AAPL,Technology,148.960007,149.429993,147.679993,147.869995,41000000,0.0,0.0,-0.000338,-0.000338
2021-11-12,2021,AAPL,Technology,148.429993,150.399994,147.479996,149.990005,63804000,0.0,0.0,0.014337,0.014337
2021-11-15,2021,AAPL,Technology,150.369995,151.880005,149.429993,150.0,59222800,0.0,0.0,6.7e-05,6.7e-05
2021-11-16,2021,AAPL,Technology,149.940002,151.490005,149.339996,151.0,59256200,0.0,0.0,0.006667,0.006667
2021-11-17,2021,AAPL,Technology,151.0,155.0,150.990005,153.490005,88807000,0.0,0.0,0.01649,0.01649
2021-11-18,2021,AAPL,Technology,153.710007,158.669998,153.050003,157.869995,137827700,0.0,0.0,0.028536,0.028536
2021-11-19,2021,AAPL,Technology,157.649994,161.020004,156.529999,160.550003,117305600,0.0,0.0,0.016976,0.016976
2021-11-22,2021,AAPL,Technology,161.679993,165.699997,161.0,161.020004,117467900,0.0,0.0,0.002927,0.002927
2021-11-23,2021,AAPL,Technology,161.119995,161.800003,159.059998,161.410004,96041900,0.0,0.0,0.002422,0.002422
2021-11-24,2021,AAPL,Technology,160.75,162.139999,159.639999,161.940002,69463600,0.0,0.0,0.003284,0.003284
2021-11-26,2021,AAPL,Technology,159.570007,160.449997,156.360001,156.809998,76959800,0.0,0.0,-0.031678,-0.031678
2021-11-29,2021,AAPL,Technology,159.369995,161.190002,158.789993,160.240005,88748200,0.0,0.0,0.021874,0.021874
2021-11-30,2021,AAPL,Technology,159.990005,165.520004,159.919998,165.300003,174048100,0.0,0.0,0.031578,0.031578
2021-12-01,2021,AAPL,Technology,167.479996,170.300003,164.529999,164.770004,152052500,0.0,0.0,-0.003206,-0.003206
2021-12-02,2021,AAPL,Technology,158.740005,164.199997,157.800003,163.759995,136739200,0.0,0.0,-0.00613,-0.00613
2021-12-03,2021,AAPL,Technology,164.020004,164.960007,159.720001,161.839996,118023100,0.0,0.0,-0.011724,-0.011724
2021-12-06,2021,AAPL,Technology,164.289993,167.880005,164.279999,165.320007,107497000,0.0,0.0,0.021503,0.021503
2021-12-07,2021,AAPL,Technology,169.080002,171.580002,168.339996,171.179993,120405400,0.0,0.0,0.035446,0.035446
2021-12-08,2021,AAPL,Technology,172.130005,175.960007,170.699997,175.080002,116998900,0.0,0.0,0.022783,0.022783
2021-12-09,2021,AAPL,Technology,174.910004,176.75,173.919998,174.559998,108923700,0.0,0.0,-0.00297,-0.00297
2021-12-10,2021,AAPL,Technology,175.210007,179.630005,174.690002,179.449997,115402700,0.0,0.0,0.028013,0.028013
2021-12-13,2021,AAPL,Technology,181.119995,182.130005,175.529999,175.740005,153237000,0.0,0.0,-0.020674,-0.020674
2021-12-14,2021,AAPL,Technology,175.25,177.740005,172.210007,174.330002,139380400,0.0,0.0,-0.008023,-0.008023
2021-12-15,2021,AAPL,Technology,175.110001,179.5,172.309998,179.300003,131063300,0.0,0.0,0.028509,0.028509
2021-12-16,2021,AAPL,Technology,179.279999,181.139999,170.75,172.259995,150185800,0.0,0.0,-0.039264,-0.039264
2021-12-17,2021,AAPL,Technology,169.929993,173.470001,169.690002,171.139999,195432700,0.0,0.0,-0.006502,-0.006502
2021-12-20,2021,AAPL,Technology,168.279999,170.580002,167.460007,169.75,107499100,0.0,0.0,-0.008122,-0.008122
2021-12-21,2021,AAPL,Technology,171.559998,173.199997,169.119995,172.990005,91185900,0.0,0.0,0.019087,0.019087
2021-12-22,2021,AAPL,Technology,173.039993,175.860001,172.149994,175.639999,92135300,0.0,0.0,0.015319,0.015319
2021-12-23,2021,AAPL,Technology,175.850006,176.850006,175.270004,176.279999,68356600,0.0,0.0,0.003644,0.003644
2021-12-27,2021,AAPL,Technology,177.089996,180.419998,177.070007,180.330002,74919600,0.0,0.0,0.022975,0.022975
2021-12-28,2021,AAPL,Technology,180.160004,181.330002,178.529999,179.289993,79144300,0.0,0.0,-0.005767,-0.005767
2021-12-29,2021,AAPL,Technology,179.330002,180.630005,178.139999,179.380005,62348900,0.0,0.0,0.000502,0.000502
2021-12-30,2021,AAPL,Technology,179.470001,180.570007,178.089996,178.199997,59773000,0.0,0.0,-0.006578,-0.006578
2021-12-31,2021,AAPL,Technology,178.089996,179.229996,177.259995,177.570007,64062300,0.0,0.0,-0.003535,-0.003535
2022-01-03,2022,AAPL,Technology,177.830002,182.880005,177.710007,182.009995,104487900,0.0,0.0,0.025004,0.025004
2022-01-04,2022,AAPL,Technology,182.630005,182.940002,179.119995,179.699997,99310400,0.0,0.0,-0.012692,-0.012692
2022-01-05,2022,AAPL,Technology,179.610001,180.169998,174.639999,174.919998,94537600,0.0,0.0,-0.0266,-0.0266
2022-01-06,2022,AAPL,Technology,172.699997,175.300003,171.639999,172.0,96904000,0.0,0.0,-0.016693,-0.016693
2022-01-07,2022,AAPL,Technology,172.889999,174.139999,171.029999,172.169998,86709100,0.0,0.0,0.000988,0.000988
2022-01-10,2022,AAPL,Technology,169.080002,172.5,168.169998,172.190002,106765600,0.0,0.0,0.000116,0.000116
2022-01-11,2022,AAPL,Technology,172.320007,175.179993,170.820007,175.080002,76138300,0.0,0.0,0.016784,0.016784
2022-01-12,2022,AAPL,Technology,176.119995,177.179993,174.820007,175.529999,74805200,0.0,0.0,0.00257,0.00257
2022-01-13,2022,AAPL,Technology,175.779999,176.619995,171.789993,172.190002,84505800,0.0,0.0,-0.019028,-0.019028
2022-01-14,2022,AAPL,Technology,171.339996,173.779999,171.089996,173.070007,80440800,0.0,0.0,0.005111,0.005111
2022-01-18,2022,AAPL,Technology,171.509995,172.539993,169.410004,169.800003,90956700,0.0,0.0,-0.018894,-0.018894
2022-01-19,2022,AAPL,Technology,170.0,171.080002,165.940002,166.229996,94815000,0.0,0.0,-0.021025,-0.021025
2022-01-20,2022,AAPL,Technology,166.979996,169.679993,164.179993,164.509995,91420500,0.0,0.0,-0.010347,-0.010347
2022-01-21,2022,AAPL,Technology,164.419998,166.330002,162.300003,162.410004,122848900,0.0,0.0,-0.012765,-0.012765
2022-01-24,2022,AAPL,Technology,160.020004,162.300003,154.699997,161.619995,162294600,0.0,0.0,-0.004864,-0.004864
2022-01-25,2022,AAPL,Technology,158.979996,162.759995,157.020004,159.779999,115798400,0.0,0.0,-0.011385,-0.011385
2022-01-26,2022,AAPL,Technology,163.5,164.389999,157.820007,159.690002,108275300,0.0,0.0,-0.000563,-0.000563
2022-01-27,2022,AAPL,Technology,162.449997,163.839996,158.279999,159.220001,121954600,0.0,0.0,-0.002943,-0.002943
2022-01-28,2022,AAPL,Technology,165.710007,170.350006,162.800003,170.330002,179935700,0.0,0.0,0.069778,0.069778
2022-01-31,2022,AAPL,Technology,170.160004,175.0,169.509995,174.779999,115541600,0.0,0.0,0.026126,0.026126
2022-02-01,2022,AAPL,Technology,174.009995,174.839996,172.309998,174.610001,86213900,0.0,0.0,-0.000973,-0.000973
2022-02-02,2022,AAPL,Technology,174.75,175.880005,173.330002,175.839996,84914300,0.0,0.0,0.007044,0.007044
2022-02-03,2022,AAPL,Technology,174.479996,176.240005,172.119995,172.899994,89418100,0.0,0.0,-0.01672,-0.01672
2022-02-04,2022,AAPL,Technology,171.679993,174.100006,170.679993,172.389999,82465400,0.22,0.0,-0.00295,-0.001677
2022-02-07,2022,AAPL,Technology,172.860001,173.949997,170.949997,171.660004,77251200,0.0,0.0,-0.004235,-0.004235
2022-02-08,2022,AAPL,Technology,171.729996,175.350006,171.429993,174.830002,74829200,0.0,0.0,0.018467,0.018467
2022-02-09,2022,AAPL,Technology,176.050003,176.649994,174.899994,176.279999,71285000,0.0,0.0,0.008294,0.008294
2022-02-10,2022,AAPL,Technology,174.139999,175.479996,171.550003,172.119995,90865900,0.0,0.0,-0.023599,-0.023599
2022-02-11,2022,AAPL,Technology,172.330002,173.080002,168.039993,168.639999,98670700,0.0,0.0,-0.020218,-0.020218
2022-02-14,2022,AAPL,Technology,167.369995,169.580002,166.559998,168.880005,86185500,0.0,0.0,0.001423,0.001423
2022-02-15,2022,AAPL,Technology,170.970001,172.949997,170.25,172.789993,62527400,0.0,0.0,0.023152,0.023152
2022-02-16,2022,AAPL,Technology,171.850006,173.339996,170.050003,172.550003,61177400,0.0,0.0,-0.001389,-0.001389
2022-02-17,2022,AAPL,Technology,171.029999,171.910004,168.470001,168.880005,69589300,0.0,0.0,-0.021269,-0.021269
2022-02-18,2022,AAPL,Technology,169.820007,170.539993,166.190002,167.300003,82772700,0.0,0.0,-0.009356,-0.009356
2022-02-22,2022,AAPL,Technology,164.979996,166.690002,162.149994,164.320007,91162800,0.0,0.0,-0.017812,-0.017812
2022-02-23,2022,AAPL,Technology,165.539993,166.149994,159.75,160.070007,90009200,0.0,0.0,-0.025864,-0.025864
2022-02-24,2022,AAPL,Technology,152.580002,162.850006,152.0,162.740005,141147500,0.0,0.0,0.01668,0.01668
2022-02-25,2022,AAPL,Technology,163.839996,165.119995,160.869995,164.850006,91974200,0.0,0.0,0.012965,0.012965
2022-02-28,2022,AAPL,Technology,163.059998,165.419998,162.429993,165.119995,95056600,0.0,0.0,0.001638,0.001638
2022-03-01,2022,AAPL,Technology,164.699997,166.600006,161.970001,163.199997,83474400,0.0,0.0,-0.011628,-0.011628
2022-03-02,2022,AAPL,Technology,164.389999,167.360001,162.949997,166.559998,79724800,0.0,0.0,0.020588,0.020588
2022-03-03,2022,AAPL,Technology,168.470001,168.910004,165.550003,166.229996,76678400,0.0,0.0,-0.001981,-0.001981
