Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2016-06-23 00:00:00-04:00,21.86083267396886,21.94058312095867,21.70360912245369,21.897289276123047,128960800,0.0,0.0,AAPL
2016-06-24 00:00:00-04:00,21.170419530955098,21.569173515659553,21.111175595038773,21.28207015991211,301245600,0.0,0.0,AAPL
2016-06-27 00:00:00-04:00,21.190922301282,21.202315965632827,20.849133231906485,20.972177505493164,181958400,0.0,0.0,AAPL
2016-06-28 00:00:00-04:00,21.168129975334722,21.34130353547484,20.994956415194608,21.32535171508789,161779600,0.0,0.0,AAPL
2016-06-29 00:00:00-04:00,21.411950036566033,21.544108917765705,21.334476929561966,21.509929656982422,146124000,0.0,0.0,AAPL
2016-06-30 00:00:00-04:00,21.51903785996703,21.822089478340487,21.487137689611927,21.783353805541992,143345600,0.0,0.0,AAPL
2016-07-01 00:00:00-04:00,21.758291706600488,21.981594663880156,21.72183510978838,21.849435806274414,104106000,0.0,0.0,AAPL
2016-07-05 00:00:00-04:00,21.735507508833635,21.737786589539503,21.52359820234758,21.644363403320312,110820800,0.0,0.0,AAPL
2016-07-06 00:00:00-04:00,21.555497169027284,21.79702929584953,21.503090484737402,21.767406463623047,123796400,0.0,0.0,AAPL
2016-07-07 00:00:00-04:00,21.806144704629926,21.988432926856422,21.787917273150736,21.86083221435547,100558400,0.0,0.0,AAPL
2016-07-08 00:00:00-04:00,21.986151808280546,22.07729591094634,21.88589485993442,22.02944564819336,115648400,0.0,0.0,AAPL
2016-07-11 00:00:00-04:00,22.04539469429832,22.250468481000865,22.04083827167341,22.097803115844727,95179600,0.0,0.0,AAPL
2016-07-12 00:00:00-04:00,22.141098045276166,22.261863252206457,22.129706118043277,22.198062896728516,96670000,0.0,0.0,AAPL
2016-07-13 00:00:00-04:00,22.195784838590345,22.2550270305213,22.065903312575156,22.07274055480957,103568800,0.0,0.0,AAPL
2016-07-14 00:00:00-04:00,22.191229381013642,22.55580411528833,22.175279290715043,22.51023292541504,155676000,0.0,0.0,AAPL
2016-07-15 00:00:00-04:00,22.539844273852278,22.62643193095341,22.444143773462432,22.507944107055664,120548000,0.0,0.0,AAPL
2016-07-18 00:00:00-04:00,22.48971782636467,22.81555677620662,22.46693223836481,22.74720001220703,145975600,0.0,0.0,AAPL
2016-07-19 00:00:00-04:00,22.68567574516308,22.78593441287697,22.63554641130614,22.75631332397461,95119600,0.0,0.0,AAPL
2016-07-20 00:00:00-04:00,22.785933811261934,22.890748898182284,22.726689896592593,22.776819229125977,105104000,0.0,0.0,AAPL
2016-07-21 00:00:00-04:00,22.747205284037047,23.01380037612155,22.587702654214247,22.65606117248535,130808000,0.0,0.0,AAPL
2016-07-22 00:00:00-04:00,22.617325190098487,22.626439774975708,22.40085771073049,22.480609893798828,113254800,0.0,0.0,AAPL
2016-07-25 00:00:00-04:00,22.387183415189565,22.52161961092135,22.084130031633748,22.17983055114746,161531600,0.0,0.0,AAPL
2016-07-26 00:00:00-04:00,22.061347532376846,22.323386195929274,21.970203422650442,22.02716827392578,224959200,0.0,0.0,AAPL
2016-07-27 00:00:00-04:00,23.758896562631676,23.777125730081984,23.41255107322129,23.45812225341797,369379200,0.0,0.0,AAPL
2016-07-28 00:00:00-04:00,23.430774977015435,23.799905973599945,23.428495896988863,23.77484130859375,159479200,0.0,0.0,AAPL
2016-07-29 00:00:00-04:00,23.740665669691587,23.822695172820236,23.62445691718786,23.745222091674805,110934800,0.0,0.0,AAPL
2016-08-01 00:00:00-04:00,23.79080047410553,24.18727533810684,23.79080047410553,24.16448974609375,152671600,0.0,0.0,AAPL
2016-08-02 00:00:00-04:00,24.164486573288297,24.16904299572096,23.697374175420425,23.806747436523438,135266400,0.0,0.0,AAPL
2016-08-03 00:00:00-04:00,23.88194261834424,24.116637516895125,23.872828033938575,24.10524559020996,120810400,0.0,0.0,AAPL
2016-08-04 00:00:00-04:00,24.187720617085038,24.28393958084668,24.118991787057148,24.25415802001953,109634800,0.1425,0.0,AAPL
2016-08-05 00:00:00-04:00,24.345786647721216,24.66193707127502,24.325169053757037,24.62299156188965,162213600,0.0,0.0,AAPL
2016-08-08 00:00:00-04:00,24.632163639502444,24.826894760131836,24.54969148276082,24.826894760131836,112148800,0.0,0.0,AAPL
2016-08-09 00:00:00-04:00,24.79482315020914,24.957479541138486,24.744422233725988,24.927696228027344,105260800,0.0,0.0,AAPL
2016-08-10 00:00:00-04:00,24.90478090734447,24.94830927837689,24.687142547875503,24.742124557495117,96034000,0.0,0.0,AAPL
2016-08-11 00:00:00-04:00,24.86124820305055,24.95517746146536,24.707755839532282,24.726083755493164,109938000,0.0,0.0,AAPL
2016-08-12 00:00:00-04:00,24.691721686956768,24.84292438617509,24.691721686956768,24.78335952758789,74641600,0.0,0.0,AAPL
2016-08-15 00:00:00-04:00,24.77419785494055,25.094929452823862,24.760452789323715,25.08118438720703,103472800,0.0,0.0,AAPL
2016-08-16 00:00:00-04:00,25.115546751946088,25.2530043978627,25.019327798081715,25.058273315429688,135177600,0.0,0.0,AAPL
2016-08-17 00:00:00-04:00,24.9941202963601,25.05597656914475,24.82000860906305,25.0216121673584,101424000,0.0,0.0,AAPL
2016-08-18 00:00:00-04:00,25.02391405299071,25.108677631934043,24.97580282167278,24.98954963684082,87938800,0.0,0.0,AAPL
2016-08-19 00:00:00-04:00,24.918525646819003,25.12929321865578,24.8245981211078,25.053691864013672,101472400,0.0,0.0,AAPL
2016-08-22 00:00:00-04:00,24.93914164769162,24.99412364921774,24.707756508993324,24.858959197998047,103280800,0.0,0.0,AAPL
2016-08-23 00:00:00-04:00,24.87728474105037,25.044523915788446,24.86353967797605,24.93684959411621,85030800,0.0,0.0,AAPL
2016-08-24 00:00:00-04:00,24.872709482253452,24.913946429015343,24.668816175443727,24.748998641967773,94700400,0.0,0.0,AAPL
2016-08-25 00:00:00-04:00,24.602378775893236,24.71463422902995,24.439722415840986,24.64361572265625,100344800,0.0,0.0,AAPL
2016-08-26 00:00:00-04:00,24.606959080089144,24.73066815971261,24.354954571624482,24.499284744262695,111065200,0.0,0.0,AAPL
2016-08-29 00:00:00-04:00,24.425979885442466,24.613836718455794,24.35037851722022,24.471797943115234,99881200,0.0,0.0,AAPL
2016-08-30 00:00:00-04:00,24.23811559594881,24.398480496316587,24.169386782736147,24.283933639526367,99455600,0.0,0.0,AAPL
2016-08-31 00:00:00-04:00,24.206046556801446,24.414520961220756,24.201463702989773,24.306846618652344,118649600,0.0,0.0,AAPL
2016-09-01 00:00:00-04:00,24.316009473938212,24.46721218161649,24.196881497944915,24.451175689697266,106806000,0.0,0.0,AAPL
2016-09-02 00:00:00-04:00,24.673396867797713,24.742125693863773,24.471794991368803,24.68027114868164,107210000,0.0,0.0,AAPL
2016-09-06 00:00:00-04:00,24.719214953675976,24.81085279946069,24.629868534693674,24.67339515686035,107521600,0.0,0.0,AAPL
2016-09-07 00:00:00-04:00,24.703173213298903,24.916230416647313,24.52906151808449,24.82459259033203,169457200,0.0,0.0,AAPL
2016-09-08 00:00:00-04:00,24.570306062223672,24.574887168427484,24.109827109562545,24.173973083496094,212008000,0.0,0.0,AAPL
2016-09-09 00:00:00-04:00,23.97235858598278,24.21978013910372,23.626426696777344,23.626426696777344,186228000,0.0,0.0,AAPL
2016-09-12 00:00:00-04:00,23.516469889480028,24.21978751549921,23.488978014811718,24.155641555786133,181171200,0.0,0.0,AAPL
2016-09-13 00:00:00-04:00,24.629868962554077,24.923108675881988,24.568012672740075,24.730669021606445,248704800,0.0,0.0,AAPL
2016-09-14 00:00:00-04:00,24.909361069182438,25.89446302139946,24.87957776681186,25.605804443359375,443554800,0.0,0.0,AAPL
2016-09-15 00:00:00-04:00,26.08461591924033,26.513021884030763,25.999850597951735,26.47636604309082,359934400,0.0,0.0,AAPL
2016-09-16 00:00:00-04:00,26.37327341248133,26.604656844016898,26.125851740340764,26.32745361328125,319547600,0.0,0.0,AAPL
2016-09-19 00:00:00-04:00,26.389306889975177,26.616109189599428,25.944864501673187,26.020465850830078,188092000,0.0,0.0,AAPL
2016-09-20 00:00:00-04:00,25.899050950528483,26.144181210282788,25.775340107122563,26.018178939819336,138057200,0.0,0.0,AAPL
2016-09-21 00:00:00-04:00,26.082318831433565,26.114391811371693,25.759297605529163,26.013591766357422,144012800,0.0,0.0,AAPL
2016-09-22 00:00:00-04:00,26.196871731872807,26.332037962380134,26.116689263527814,26.25872802734375,124296000,0.0,0.0,AAPL
2016-09-23 00:00:00-04:00,26.212901766073433,26.297667067633842,25.555403939820497,25.821151733398438,209924800,0.0,0.0,AAPL
2016-09-26 00:00:00-04:00,25.57602971389645,25.976943832886214,25.555412112457752,25.860105514526367,119477600,0.0,0.0,AAPL
2016-09-27 00:00:00-04:00,25.887591250502936,25.928828191435294,25.73638855113548,25.9082088470459,98429600,0.0,0.0,AAPL
2016-09-28 00:00:00-04:00,26.04566341294278,26.263301729645175,25.9860985613157,26.105226516723633,118564400,0.0,0.0,AAPL
2016-09-29 00:00:00-04:00,25.924248274145206,26.07086812688124,25.612680650119508,25.699735641479492,143548000,0.0,0.0,AAPL
2016-09-30 00:00:00-04:00,25.763881636889035,25.972357778011098,25.61268067827166,25.8990478515625,145516400,0.0,0.0,AAPL
2016-10-03 00:00:00-04:00,25.82115631669641,25.899049100467856,25.722645934420125,25.77762794494629,86807200,0.0,0.0,AAPL
2016-10-04 00:00:00-04:00,25.90133738060136,26.187704552234916,25.802827003645554,25.887592315673828,118947200,0.0,0.0,AAPL
2016-10-05 00:00:00-04:00,25.979230310514634,26.038795171956153,25.81657396582702,25.8990478515625,85812400,0.0,0.0,AAPL
2016-10-06 00:00:00-04:00,26.04795760714785,26.1945774613045,25.91737424491938,26.09148597717285,115117200,0.0,0.0,AAPL
2016-10-07 00:00:00-04:00,26.187705565448898,26.244979001991542,26.004431617220373,26.13043212890625,97433600,0.0,0.0,AAPL
2016-10-10 00:00:00-04:00,26.35035860204621,26.74669150213669,26.281631535545106,26.586326599121094,144944000,0.0,0.0,AAPL
2016-10-11 00:00:00-04:00,26.96433220544857,27.1911362640301,26.620691599187904,26.64360237121582,256164000,0.0,0.0,AAPL
2016-10-12 00:00:00-04:00,26.88415025249878,27.028480428464434,26.74669435697869,26.881858825683594,150347200,0.0,0.0,AAPL
2016-10-13 00:00:00-04:00,26.75586051167074,26.904771805638177,26.51073025772928,26.799388885498047,140769600,0.0,0.0,AAPL
2016-10-14 00:00:00-04:00,27.005565204577774,27.07200258849478,26.833744926537804,26.948291778564453,142608800,0.0,0.0,AAPL
2016-10-17 00:00:00-04:00,26.87957459656984,26.996411170135023,26.753572313885545,26.929975509643555,94499600,0.0,0.0,AAPL
2016-10-18 00:00:00-04:00,27.07429842119308,27.081170953777765,26.907059220964147,26.91164207458496,98214000,0.0,0.0,AAPL
2016-10-19 00:00:00-04:00,26.86124442085881,26.9780827324703,26.070871616782476,26.831462860107422,80138400,0.0,0.0,AAPL
2016-10-20 00:00:00-04:00,26.771896638805003,26.89102462364147,26.650477226996685,26.81771469116211,96503200,0.0,0.0,AAPL
2016-10-21 00:00:00-04:00,26.76043934039463,26.783350112783413,26.639019937258844,26.712329864501953,92770800,0.0,0.0,AAPL
2016-10-24 00:00:00-04:00,26.826876695460204,26.973496549729994,26.803967670951774,26.952878952026367,94154800,0.0,0.0,AAPL
2016-10-25 00:00:00-04:00,27.02160511953125,27.11553438906691,26.874985270177547,27.090333938598633,192516000,0.0,0.0,AAPL
2016-10-26 00:00:00-04:00,26.187700209641644,26.506140311864897,25.958606510324415,26.480939865112305,264536800,0.0,0.0,AAPL
2016-10-27 00:00:00-04:00,26.43512461756348,26.542798947275006,26.139593504476434,26.22665023803711,138248000,0.0,0.0,AAPL
2016-10-28 00:00:00-04:00,26.08690232539633,26.39388706887383,25.990681635371622,26.05253791809082,151446800,0.0,0.0,AAPL
2016-10-31 00:00:00-04:00,26.036501489543532,26.16937626592226,25.933408267382227,26.011301040649414,105677600,0.0,0.0,AAPL
2016-11-01 00:00:00-04:00,25.99297136934333,26.063989858062815,25.32172674869161,25.541656494140625,175303200,0.0,0.0,AAPL
2016-11-02 00:00:00-04:00,25.52104856373447,25.73868696516534,25.482103038905272,25.5645751953125,113326800,0.0,0.0,AAPL
2016-11-03 00:00:00-04:00,25.555361038381356,25.665889635814263,25.226074923961,25.290550231933594,107730400,0.1425,0.0,AAPL
2016-11-04 00:00:00-04:00,24.99120079131394,25.387265440271594,24.894487820797455,25.062583923339844,123348000,0.0,0.0,AAPL
2016-11-07 00:00:00-05:00,25.348115189396733,25.4471313329811,25.205347195422462,25.424104690551758,130240000,0.0,0.0,AAPL
2016-11-08 00:00:00-05:00,25.401079491951407,25.725760988623172,25.26061467156694,25.573781967163086,97016800,0.0,0.0,AAPL
2016-11-09 00:00:00-05:00,25.30206340643254,25.63365272194597,24.880670700924725,25.532333374023438,236705600,0.0,0.0,AAPL
2016-11-10 00:00:00-05:00,25.580688677849547,25.580688677849547,24.369469969035215,24.820798873901367,228538000,0.0,0.0,AAPL
2016-11-11 00:00:00-05:00,24.666518985043695,25.069491418921867,24.535265176853336,24.968172073364258,136575600,0.0,0.0,AAPL
2016-11-14 00:00:00-05:00,24.802374899615096,24.825401542133175,23.966495654149348,24.341835021972656,204702000,0.0,0.0,AAPL
2016-11-15 00:00:00-05:00,24.539872896498174,24.7954727273236,24.445463113635245,24.66421890258789,129058000,0.0,0.0,AAPL
2016-11-16 00:00:00-05:00,24.56980604412884,25.38266054531642,24.546779397604602,25.327394485473633,235362000,0.0,0.0,AAPL
2016-11-17 00:00:00-05:00,25.285948146808604,25.410294157671302,25.060284530547943,25.318185806274414,110528000,0.0,0.0,AAPL
2016-11-18 00:00:00-05:00,25.265222538682277,25.454043852398016,25.251406902036415,25.34351348876953,113715600,0.0,0.0,AAPL
2016-11-21 00:00:00-05:00,25.35733444423348,25.787938243842255,25.33200460227758,25.728069305419922,117058400,0.0,0.0,AAPL
2016-11-22 00:00:00-05:00,25.778715945968415,25.88694308570086,25.652068548458963,25.744176864624023,103862000,0.0,0.0,AAPL
2016-11-23 00:00:00-05:00,25.64286285280868,25.67740369812785,25.405685075408282,25.61292839050293,109705600,0.0,0.0,AAPL
2016-11-25 00:00:00-05:00,25.589895703599566,25.76029671015207,25.548447047521943,25.74187469482422,45903600,0.0,0.0,AAPL
2016-11-28 00:00:00-05:00,25.658977866115624,25.898458799429562,25.649766858278152,25.69121551513672,108776000,0.0,0.0,AAPL
2016-11-29 00:00:00-05:00,25.509304199928877,25.797141630884603,25.345812749964455,25.6658878326416,114115200,0.0,0.0,AAPL
2016-11-30 00:00:00-05:00,25.69812817577269,25.836289805737298,25.39186869552385,25.44943618774414,144649200,0.0,0.0,AAPL
2016-12-01 00:00:00-05:00,25.414894151392858,25.54614794816539,25.106331515318686,25.212255477905273,148347600,0.0,0.0,AAPL
2016-12-02 00:00:00-05:00,25.138577073607134,25.350425065413624,25.064890739203975,25.30667495727539,106112000,0.0,0.0,AAPL
2016-12-05 00:00:00-05:00,25.329699832168703,25.336607651031624,24.92672733483875,25.124759674072266,137298000,0.0,0.0,AAPL
2016-12-06 00:00:00-05:00,25.214565008965838,25.41259734958191,25.143181871123073,25.318185806274414,104782000,0.0,0.0,AAPL
2016-12-07 00:00:00-05:00,25.159298368405217,25.603719497634987,25.136271721895906,25.566875457763672,119994800,0.0,0.0,AAPL
2016-12-08 00:00:00-05:00,25.52772476588567,25.88924848834048,25.467854091740875,25.8178653717041,108273200,0.0,0.0,AAPL
2016-12-09 00:00:00-05:00,25.86161902775977,26.411964099750527,25.86161902775977,26.239261627197266,137610400,0.0,0.0,AAPL
2016-12-12 00:00:00-05:00,26.087281159325197,26.48104253754329,25.903064508509864,26.089584350585938,105497600,0.0,0.0,AAPL
2016-12-13 00:00:00-05:00,26.213929700955966,26.692891608292033,26.193206249175397,26.524795532226562,174935200,0.0,0.0,AAPL
2016-12-14 00:00:00-05:00,26.490254689105356,26.75736691181415,26.476439054584976,26.524795532226562,136127200,0.0,0.0,AAPL
2016-12-15 00:00:00-05:00,26.56854721782014,26.87941306770243,26.53400812945132,26.66986656188965,186098000,0.0,0.0,AAPL
2016-12-16 00:00:00-05:00,26.81954937710315,26.82645719657746,26.630728031915094,26.70441436767578,177404400,0.0,0.0,AAPL
2016-12-19 00:00:00-05:00,26.66526242876879,27.02908763527047,26.653748227886037,26.858688354492188,111117600,0.0,0.0,AAPL
2016-12-20 00:00:00-05:00,26.88171820457601,27.05672388930169,26.86790256732577,26.93007469177246,85700000,0.0,0.0,AAPL
2016-12-21 00:00:00-05:00,26.895529640202245,27.033691252558103,26.89092325759226,26.955398559570312,95132800,0.0,0.0,AAPL
2016-12-22 00:00:00-05:00,26.791905156495886,26.828749187403886,26.62841372218683,26.77808952331543,104343600,0.0,0.0,AAPL
2016-12-23 00:00:00-05:00,26.616901664526413,26.831052780151367,26.616901664526413,26.831052780151367,56998000,0.0,0.0,AAPL
2016-12-27 00:00:00-05:00,26.831056171390763,27.125803209159262,26.824148353371736,27.00145721435547,73187600,0.0,0.0,AAPL
2016-12-28 00:00:00-05:00,27.061325932682575,27.176460916964754,26.757369644450435,26.886322021484375,83623600,0.0,0.0,AAPL
2016-12-29 00:00:00-05:00,26.814938442018846,26.966917471943905,26.80342599712243,26.87941551208496,60158000,0.0,0.0,AAPL
2016-12-30 00:00:00-05:00,26.86099104935882,26.98763847262534,26.58006141848999,26.66986656188965,122345200,0.0,0.0,AAPL
2017-01-03 00:00:00-05:00,26.665257396216138,26.787300172530355,26.425776468979528,26.745851516723633,115127600,0.0,0.0,AAPL
2017-01-04 00:00:00-05:00,26.67677783289385,26.828756868671924,26.6537511853937,26.715923309326172,84472400,0.0,0.0,AAPL
2017-01-05 00:00:00-05:00,26.692893104572285,26.90934742723303,26.667563268651545,26.85177993774414,88774400,0.0,0.0,AAPL
2017-01-06 00:00:00-05:00,26.8909282862701,27.20870198661537,26.81954515384844,27.151134490966797,127007600,0.0,0.0,AAPL
2017-01-09 00:00:00-05:00,27.160346936291752,27.501147323584956,27.158045501106127,27.39982795715332,134247600,0.0,0.0,AAPL
2017-01-10 00:00:00-05:00,27.349161297891264,27.489626108498722,27.24093589668743,27.427453994750977,97848400,0.0,0.0,AAPL
2017-01-11 00:00:00-05:00,27.342254047054436,27.616275856511386,27.31001639380307,27.574827194213867,110354400,0.0,0.0,AAPL
2017-01-12 00:00:00-05:00,27.379092163593747,27.47120047732016,27.220205366336184,27.459686279296875,108344800,0.0,0.0,AAPL
2017-01-13 00:00:00-05:00,27.427453817642654,27.544891983763733,27.3583721300843,27.411334991455078,104447600,0.0,0.0,AAPL
2017-01-17 00:00:00-05:00,27.25014581943833,27.687659088321013,27.2225145490127,27.632394790649414,137759200,0.0,0.0,AAPL
2017-01-18 00:00:00-05:00,27.632391997395107,27.74752696405092,27.565613505916318,27.630088806152344,94852000,0.0,0.0,AAPL
2017-01-19 00:00:00-05:00,27.494237460948423,27.653122561164782,27.487329642263447,27.58173942565918,102389200,0.0,0.0,AAPL
2017-01-20 00:00:00-05:00,27.736015568386208,27.736015568386208,27.570222675371404,27.632394790649414,130391600,0.0,0.0,AAPL
2017-01-23 00:00:00-05:00,27.632392040066264,27.818910124154257,27.579429182321928,27.650814056396484,88200800,0.0,0.0,AAPL
2017-01-24 00:00:00-05:00,27.528771515197217,27.655418925737962,27.517257315684336,27.625484466552734,92844000,0.0,0.0,AAPL
2017-01-25 00:00:00-05:00,27.729117389224967,28.115971121034494,27.69687972464259,28.065311431884766,129510400,0.0,0.0,AAPL
